,time_left,ct_score,t_score,map,bomb_planted,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive
105937,74.91,4,9,de_inferno,0,285,300,377,293,1100,17250,0,3,0,4,3
105938,54.91,4,9,de_inferno,0,163,134,195,183,1200,11150,0,2,0,2,2
105939,35.24,4,9,de_inferno,1,90,134,100,183,500,11750,0,2,0,1,2
105940,174.91,4,10,de_inferno,0,500,500,0,183,15950,47300,0,2,0,5,5
105941,114.91,4,10,de_inferno,0,500,500,500,498,400,29750,3,5,0,5,5
105942,94.91,4,10,de_inferno,0,500,500,500,497,400,29750,3,5,0,5,5
105943,74.91,4,10,de_inferno,0,500,500,500,497,400,29750,3,5,0,5,5
105944,54.91,4,10,de_inferno,0,257,358,285,387,800,26500,2,4,0,3,4
105945,34.91,4,10,de_inferno,0,150,358,182,387,750,26800,2,4,0,2,4
105946,20.88,4,10,de_inferno,1,150,256,182,287,2250,18350,2,3,0,2,3
105947,175.0,11,4,de_inferno,0,500,500,0,0,4000,4000,0,0,0,5,5
105948,175.0,11,4,de_inferno,0,500,500,0,0,4000,4000,0,0,0,5,5
105949,175.0,11,4,de_inferno,0,500,500,0,0,4000,4000,0,0,0,5,5
105950,175.0,11,4,de_inferno,0,500,500,0,0,4000,4000,0,0,0,5,5
105951,175.0,11,4,de_inferno,0,500,500,0,0,4000,4000,0,0,0,5,5
105952,175.0,11,4,de_inferno,0,500,500,0,200,4000,2700,0,0,0,5,5
105953,175.0,11,4,de_inferno,0,500,500,0,400,4000,600,0,0,0,5,5
105954,175.0,11,4,de_inferno,0,500,500,0,400,4000,600,0,0,0,5,5
105955,175.0,11,4,de_inferno,0,500,500,200,400,2700,600,0,0,0,5,5
105956,175.0,11,4,de_inferno,0,500,500,200,400,2700,600,0,0,0,5,5
105957,175.0,11,4,de_inferno,0,500,500,200,400,2700,600,0,0,0,5,5
105958,175.0,11,4,de_inferno,0,500,500,200,400,2700,600,0,0,0,5,5
105959,169.91,11,4,de_inferno,0,500,500,300,400,1250,600,0,0,1,5,5
105960,109.91,11,4,de_inferno,0,500,500,400,400,600,600,0,0,1,5,5
105961,89.91,11,4,de_inferno,0,499,487,399,393,600,600,0,0,1,5,5
105962,69.91,11,4,de_inferno,0,457,422,386,393,600,600,0,0,1,5,5
105963,25.66,11,4,de_inferno,1,99,0,99,0,750,0,0,0,0,1,0
105965,114.92,12,4,de_inferno,0,500,500,500,400,1600,750,5,4,1,5,5
105966,94.98,12,4,de_inferno,0,500,500,500,400,400,750,5,4,1,5,5
105967,74.98,12,4,de_inferno,0,500,500,500,400,400,750,5,4,1,5,5
105968,54.98,12,4,de_inferno,0,299,225,299,172,1000,1200,3,2,1,3,3
105969,34.98,12,4,de_inferno,0,199,225,199,172,950,1500,2,2,0,2,3
105970,14.98,12,4,de_inferno,0,100,225,100,172,900,1800,1,2,0,1,3
105971,174.91,12,5,de_inferno,0,500,500,0,172,8900,18800,0,2,0,5,5
105972,114.91,12,5,de_inferno,0,500,500,200,472,4650,6050,0,5,0,5,5
105973,94.91,12,5,de_inferno,0,500,500,400,472,1350,6050,2,5,0,5,5
105974,74.91,12,5,de_inferno,0,500,500,400,472,1350,6050,2,5,0,5,5
105975,54.91,12,5,de_inferno,0,500,500,400,472,1350,6050,2,5,0,5,5
105976,34.91,12,5,de_inferno,0,500,500,400,472,1350,6050,2,5,0,5,5
105978,174.91,13,5,de_inferno,0,500,500,100,0,19400,14250,1,0,0,5,5
105979,114.91,13,5,de_inferno,0,500,500,500,500,2050,250,5,5,1,5,5
105981,74.91,13,5,de_inferno,0,486,400,494,400,2350,250,5,4,1,5,4
105982,54.91,13,5,de_inferno,0,373,143,399,190,2550,400,4,2,1,4,2
105983,34.91,13,5,de_inferno,0,373,143,399,190,2550,400,4,2,1,4,2
105984,14.91,13,5,de_inferno,0,219,43,291,90,2750,300,3,1,1,3,1
105985,174.91,14,5,de_inferno,0,500,500,100,0,19800,10950,1,0,0,5,5
105986,114.91,14,5,de_inferno,0,500,500,500,0,1000,10650,5,0,1,5,5
105987,94.91,14,5,de_inferno,0,500,429,500,0,800,9950,5,0,1,5,5
105988,74.91,14,5,de_inferno,0,428,128,464,0,2000,3700,5,0,1,5,2
105989,174.91,15,5,de_inferno,0,500,500,400,0,18850,22250,4,0,1,5,5
105990,114.9,15,5,de_inferno,0,500,500,500,500,9700,400,4,5,2,5,5
105991,94.9,15,5,de_inferno,0,456,392,492,397,10000,300,4,4,2,5,4
105992,74.9,15,5,de_inferno,0,394,200,480,200,10600,200,4,2,2,5,2
105994,34.9,15,5,de_inferno,0,394,115,480,187,10600,200,4,2,2,5,2
105996,175.0,0,0,de_train,0,500,500,100,100,1750,3350,0,0,1,5,5
105997,175.0,0,0,de_train,0,500,500,100,100,1750,3350,0,0,1,5,5
105998,175.0,0,0,de_train,0,500,500,200,100,1100,3350,0,0,1,5,5
105999,175.0,0,0,de_train,0,500,500,200,100,300,3350,0,0,1,5,5
106000,175.0,0,0,de_train,0,500,500,200,100,300,3350,0,0,1,5,5
106001,175.0,0,0,de_train,0,500,500,200,100,300,3350,0,0,1,5,5
106002,163.12,0,0,de_train,0,500,500,200,300,300,1350,0,0,1,5,5
106003,103.12,0,0,de_train,0,500,500,200,300,300,550,0,0,1,5,5
106004,83.12,0,0,de_train,0,500,500,200,300,300,550,0,0,1,5,5
106005,39.18,0,0,de_train,1,400,274,200,100,900,850,0,0,1,4,3
106006,19.18,0,0,de_train,1,272,0,100,0,1350,0,0,0,1,3,0
106007,174.91,1,0,de_train,0,500,500,100,0,19600,14950,0,0,1,5,5
106008,114.91,1,0,de_train,0,500,500,500,300,450,3850,5,2,1,5,5
106009,94.91,1,0,de_train,0,466,500,493,500,450,200,5,3,1,5,5
106010,74.92,1,0,de_train,0,439,348,488,393,750,200,5,3,1,5,4
106011,54.92,1,0,de_train,0,399,326,399,388,450,500,4,3,0,4,4
106012,34.92,1,0,de_train,0,114,178,270,195,1350,700,3,1,0,3,2
106013,14.92,1,0,de_train,0,100,107,100,188,150,1300,1,1,0,1,2
106014,28.91,1,0,de_train,1,100,78,100,95,450,650,1,0,0,1,1
106015,174.91,2,0,de_train,0,500,500,100,0,20050,17700,1,0,0,5,5
106016,114.89,2,0,de_train,0,500,500,500,500,2850,950,5,5,1,5,5
106017,94.89,2,0,de_train,0,500,500,500,500,1450,900,5,5,1,5,5
106018,74.89,2,0,de_train,0,500,500,500,500,1450,900,5,5,1,5,5
106019,35.13,2,0,de_train,1,278,197,296,266,1350,1500,3,3,1,3,3
106020,15.13,2,0,de_train,1,216,0,288,0,2250,0,3,0,1,3,0
106021,174.91,3,0,de_train,0,500,500,288,0,20750,20300,3,0,1,5,5
106022,114.91,3,0,de_train,0,500,500,488,400,5250,12700,5,2,3,5,5
106023,94.91,3,0,de_train,0,500,500,488,399,5250,11700,5,4,3,5,5
106024,74.91,3,0,de_train,0,464,500,486,399,5250,11700,5,4,3,5,5
106025,54.91,3,0,de_train,0,464,500,486,399,5250,11700,5,4,3,5,5
106027,174.91,4,0,de_train,0,500,500,386,0,22800,29000,4,0,3,5,5
106028,114.91,4,0,de_train,0,500,500,486,500,11700,3150,5,5,4,5,5
106029,94.91,4,0,de_train,0,400,400,386,400,11400,2400,4,4,3,4,4
106030,74.91,4,0,de_train,0,300,120,286,169,8600,1150,3,2,2,3,2
106031,54.91,4,0,de_train,0,300,97,286,98,8900,1050,3,1,2,3,1
106032,174.91,5,0,de_train,0,500,500,281,0,29250,20750,3,0,2,5,5
106033,175.0,5,0,de_train,0,500,500,481,0,14650,20750,5,0,4,5,5
106034,169.41,5,0,de_train,0,500,500,481,0,14650,20750,5,0,4,5,5
106035,109.41,5,0,de_train,0,500,500,481,400,14250,11300,5,3,5,5,5
106036,89.41,5,0,de_train,0,490,197,480,100,15150,4600,5,1,5,5,2
106037,69.41,5,0,de_train,0,490,197,480,100,15150,4600,5,1,5,5,2
106038,49.41,5,0,de_train,0,490,197,480,100,15150,4600,5,1,5,5,2
106039,39.45,5,0,de_train,1,390,3,380,74,14400,2700,4,1,4,4,1
106040,174.91,6,0,de_train,0,500,500,374,0,33550,32900,4,0,4,5,5
106041,175.0,6,0,de_train,0,500,500,374,0,30950,32900,4,0,4,5,5
106042,175.0,6,0,de_train,0,500,500,374,0,30950,32900,4,0,4,5,5
106043,158.34,6,0,de_train,0,500,500,474,500,24150,6950,5,5,5,5,5
106044,98.34,6,0,de_train,0,500,400,474,400,23950,6800,5,4,5,5,4
106045,78.35,6,0,de_train,0,474,400,474,400,23950,6800,5,4,5,5,4
106046,58.35,6,0,de_train,0,274,200,281,200,12450,2950,3,2,3,3,2
106047,29.7,6,0,de_train,1,274,200,281,200,12450,3250,3,2,3,3,2
106048,9.7,6,0,de_train,1,100,48,87,175,5550,3850,1,2,1,1,2
106049,174.91,6,1,de_train,0,500,500,82,0,31850,25950,1,0,1,5,5
106050,114.91,6,1,de_train,0,500,500,482,500,5500,2250,5,4,5,5,5
106051,94.91,6,1,de_train,0,500,500,482,500,5500,2250,5,4,5,5,5
106052,74.91,6,1,de_train,0,400,459,382,486,5050,2550,4,4,4,4,5
106053,25.77,6,1,de_train,1,300,459,282,486,4400,3150,3,4,3,3,5
106054,5.77,6,1,de_train,1,300,459,282,486,4400,3150,3,4,3,3,5
106055,174.91,6,2,de_train,0,500,500,282,449,15000,20650,3,4,3,5,5
106056,114.91,6,2,de_train,0,500,500,482,450,3150,15050,3,5,4,5,5
106057,94.91,6,2,de_train,0,500,500,482,450,3150,15050,3,5,4,5,5
106058,74.91,6,2,de_train,0,469,400,479,349,3250,12550,3,4,4,5,4
106059,54.91,6,2,de_train,0,469,400,479,349,3250,12550,3,4,4,5,4
106060,34.91,6,2,de_train,0,469,300,479,263,3550,8500,3,3,4,5,3
106061,14.91,6,2,de_train,0,469,295,479,263,3550,8500,3,3,4,5,3
106062,174.91,7,2,de_train,0,500,500,379,0,20700,27350,3,0,4,5,5
106063,114.91,7,2,de_train,0,500,500,479,500,10200,3300,4,5,5,5,5
106064,94.91,7,2,de_train,0,415,500,466,500,10200,3300,4,5,5,5,5
106065,74.91,7,2,de_train,0,415,500,466,500,10200,3300,4,5,5,5,5
106067,23.27,7,2,de_train,1,199,295,197,368,6000,4050,2,4,2,2,4
106068,3.28,7,2,de_train,1,199,295,197,368,6000,4050,2,4,2,2,4
106069,174.91,7,3,de_train,0,500,500,195,345,17500,22000,2,4,2,5,5
106070,114.9,7,3,de_train,0,500,500,495,445,2450,13100,2,5,2,5,5
106071,94.9,7,3,de_train,0,400,400,395,345,2250,11350,2,4,2,4,4
106072,74.9,7,3,de_train,0,341,178,386,162,2850,4000,2,2,2,4,2
106074,34.9,7,3,de_train,0,141,81,187,82,1000,2600,1,1,1,2,1
106075,174.91,8,3,de_train,0,500,500,187,0,19800,23300,1,0,1,5,5
106076,114.91,8,3,de_train,0,500,500,487,500,2700,2850,4,5,2,5,5
106077,94.91,8,3,de_train,0,500,475,487,500,2700,2850,4,5,2,5,5
106078,174.91,8,4,de_train,0,500,500,0,274,10300,20900,0,3,0,5,5
106079,114.9,8,4,de_train,0,500,500,300,474,4500,9200,1,5,0,5,5
106080,94.9,8,4,de_train,0,474,470,296,472,3900,9200,1,5,0,5,5
106081,38.52,8,4,de_train,1,332,335,196,391,3100,8850,0,4,0,4,4
106082,18.52,8,4,de_train,1,74,302,96,389,100,9550,0,4,0,1,4
106083,174.92,8,5,de_train,0,500,500,96,260,14000,28000,0,3,0,5,5
106084,114.95,8,5,de_train,0,500,500,96,460,13800,15800,0,5,0,5,5
106085,94.95,8,5,de_train,0,374,400,0,379,11500,11450,0,4,0,4,4
106086,74.95,8,5,de_train,0,100,110,0,169,2950,3400,0,2,0,1,2
106087,54.95,8,5,de_train,0,100,110,0,169,2950,3400,0,2,0,1,2
106088,174.91,8,6,de_train,0,500,500,0,161,26400,33550,0,2,0,5,5
106089,114.89,8,6,de_train,0,500,500,500,461,1150,10100,0,5,1,5,5
106090,94.89,8,6,de_train,0,500,500,500,461,550,10100,0,5,1,5,5
106091,74.92,8,6,de_train,0,500,500,500,461,550,10100,0,5,1,5,5
106092,54.92,8,6,de_train,0,500,500,500,461,550,10100,0,5,1,5,5
106093,34.92,8,6,de_train,0,395,377,400,364,800,10400,0,4,0,4,4
106094,14.92,8,6,de_train,0,338,194,397,169,1400,5750,0,2,0,4,2
106095,175.0,6,9,de_train,0,500,500,0,0,4000,4000,0,0,0,5,5
106096,175.0,6,9,de_train,0,500,500,100,0,3350,4000,0,0,0,5,5
106097,175.0,6,9,de_train,0,500,500,200,200,2700,2700,0,0,0,5,5
106098,175.0,6,9,de_train,0,500,500,200,300,2700,1250,0,0,0,5,5
106099,175.0,6,9,de_train,0,500,500,200,300,2700,1250,0,0,0,5,5
106100,175.0,6,9,de_train,0,500,500,200,300,2700,1250,0,0,0,5,5
106101,175.0,6,9,de_train,0,500,500,200,300,2700,1250,0,0,0,5,5
106102,175.0,6,9,de_train,0,500,500,200,300,2700,1250,0,0,0,5,5
106103,175.0,6,9,de_train,0,500,500,200,300,2700,1250,0,0,0,5,5
106104,175.0,6,9,de_train,0,400,500,200,300,1900,1250,0,0,0,4,5
106105,175.0,6,9,de_train,0,400,500,200,300,1900,1250,0,0,0,4,5
106106,175.0,6,9,de_train,0,500,500,200,300,2700,1250,0,0,0,5,5
106107,164.97,6,9,de_train,0,500,500,300,300,1250,1250,0,0,0,5,5
106109,84.97,6,9,de_train,0,284,11,290,82,1050,750,0,0,0,3,1
106110,64.97,6,9,de_train,0,184,11,190,82,600,1050,0,0,0,2,1
106111,44.97,6,9,de_train,0,176,11,185,82,600,1050,0,0,0,2,1
106112,174.91,7,9,de_train,0,500,500,100,0,18350,11300,0,0,0,5,5
106113,114.91,7,9,de_train,0,500,500,500,500,2250,400,5,5,0,5,5
106115,74.91,7,9,de_train,0,294,271,389,295,700,400,4,3,0,4,3
106117,34.91,7,9,de_train,0,129,123,191,180,350,700,2,2,0,2,2
106118,29.09,7,9,de_train,1,129,123,191,180,350,1000,2,2,0,2,2
106119,174.91,7,10,de_train,0,500,500,0,165,8650,18450,0,2,0,5,5
106120,114.92,7,10,de_train,0,500,500,400,465,250,3050,2,5,0,5,5
106121,94.92,7,10,de_train,0,500,500,400,465,250,3050,2,5,0,5,5
106122,74.92,7,10,de_train,0,438,500,381,465,250,3050,2,5,0,5,5
106123,54.92,7,10,de_train,0,438,498,381,465,250,3050,2,5,0,5,5
106124,34.92,7,10,de_train,0,438,496,381,465,250,3050,2,5,0,5,5
106125,174.91,7,11,de_train,0,500,500,0,251,10150,20800,0,3,0,5,5
106126,114.89,7,11,de_train,0,500,500,0,451,10150,8700,0,5,0,5,5
106127,94.89,7,11,de_train,0,500,500,0,451,10150,8700,0,5,0,5,5
106128,74.89,7,11,de_train,0,500,500,0,451,10150,8700,0,5,0,5,5
106129,54.89,7,11,de_train,0,18,300,0,294,2550,3300,0,3,0,1,3
106130,174.91,7,12,de_train,0,500,500,0,285,22750,26750,0,3,0,5,5
106131,114.89,7,12,de_train,0,500,500,500,485,250,16250,1,5,0,5,5
106132,94.89,7,12,de_train,0,400,309,400,376,550,11350,1,4,0,4,4
106133,26.41,7,12,de_train,1,111,108,196,185,350,4850,0,2,0,2,2
106134,174.91,7,13,de_train,0,500,500,0,100,15950,34300,0,1,0,5,5
106135,114.93,7,13,de_train,0,500,500,200,500,11650,11850,0,5,0,5,5
106136,94.93,7,13,de_train,0,500,488,300,495,10000,11550,0,5,0,5,5
106137,74.93,7,13,de_train,0,340,470,191,492,8550,11850,0,5,0,4,5
106138,54.93,7,13,de_train,0,297,470,100,492,6350,11950,0,5,0,3,5
106139,34.92,7,13,de_train,0,297,460,100,492,6350,11950,0,5,0,3,5
106140,21.55,7,13,de_train,1,297,460,100,492,6350,12250,0,5,0,3,5
106141,1.56,7,13,de_train,1,297,360,100,392,6650,10350,0,4,0,3,4
106142,174.91,7,14,de_train,0,500,500,94,323,27300,30350,0,4,0,5,5
106143,114.91,7,14,de_train,0,500,500,494,423,800,22050,1,5,2,5,5
106144,94.91,7,14,de_train,0,500,316,494,339,1100,18850,1,4,2,5,4
106145,74.91,7,14,de_train,0,300,262,294,325,1050,19450,1,4,1,3,4
106146,54.91,7,14,de_train,0,100,214,100,238,50,16100,1,3,0,1,3
106147,35.96,7,14,de_train,1,58,214,100,238,50,16400,1,3,0,1,3
106148,174.91,7,15,de_train,0,500,500,0,238,18400,40100,0,3,0,5,5
106149,114.91,7,15,de_train,0,500,500,500,438,1400,27500,2,5,0,5,5
106150,94.91,7,15,de_train,0,334,295,392,320,400,23750,2,4,0,4,4
106151,175.0,0,0,de_nuke,0,500,500,0,0,4000,4000,0,0,0,5,5
106152,175.0,0,0,de_nuke,0,500,500,200,0,2700,4000,0,0,0,5,5
106153,175.0,0,0,de_nuke,0,500,500,200,300,2700,1250,0,0,0,5,5
106154,175.0,0,0,de_nuke,0,500,500,200,400,2700,600,0,0,0,5,5
106155,175.0,0,0,de_nuke,0,500,500,200,400,2700,600,0,0,0,5,5
106156,175.0,0,0,de_nuke,0,500,500,300,400,1550,600,0,0,0,5,5
106157,163.31,0,0,de_nuke,0,500,500,400,400,600,600,0,0,0,5,5
106158,103.31,0,0,de_nuke,0,500,500,400,400,600,600,0,0,0,5,5
106159,83.31,0,0,de_nuke,0,300,252,200,273,600,1050,0,0,0,3,3
106161,174.95,1,0,de_nuke,0,500,500,93,0,19900,15300,0,0,0,5,5
106162,114.95,1,0,de_nuke,0,500,500,500,200,750,2300,5,2,1,5,5
106163,94.95,1,0,de_nuke,0,500,500,500,300,750,200,5,3,1,5,5
106164,74.95,1,0,de_nuke,0,500,330,500,193,1050,150,5,2,1,5,4
106165,54.95,1,0,de_nuke,0,374,208,396,79,1150,150,4,1,1,4,3
106166,34.95,1,0,de_nuke,0,374,208,396,79,1150,150,4,1,1,4,3
106167,14.95,1,0,de_nuke,0,374,108,396,79,1450,150,4,1,1,4,2
106168,174.95,2,0,de_nuke,0,500,500,396,0,18500,12500,4,0,1,5,5
106169,114.95,2,0,de_nuke,0,500,500,496,0,8850,10400,5,0,4,5,5
106170,94.95,2,0,de_nuke,0,500,500,496,0,8850,9700,5,0,4,5,5
106171,74.95,2,0,de_nuke,0,500,400,496,0,9150,7950,5,0,4,5,4
106172,54.95,2,0,de_nuke,0,500,48,496,0,10050,1700,5,0,4,5,1
106173,174.95,3,0,de_nuke,0,500,500,496,0,26600,24200,5,0,4,5,5
106174,114.96,3,0,de_nuke,0,500,500,496,500,21600,700,5,5,5,5,5
106175,94.96,3,0,de_nuke,0,443,411,487,467,21600,700,5,5,5,5,5
106176,74.96,3,0,de_nuke,0,343,339,391,378,15850,950,4,4,4,4,4
106177,54.96,3,0,de_nuke,0,215,239,291,278,13150,800,3,3,3,3,3
106178,28.94,3,0,de_nuke,1,100,39,100,78,4700,650,1,1,1,1,1
106179,174.95,3,1,de_nuke,0,500,500,0,78,30100,18750,0,1,0,5,5
106180,114.95,3,1,de_nuke,0,500,500,500,478,2600,4400,4,5,1,5,5
106181,94.95,3,1,de_nuke,0,500,421,500,455,2600,3300,4,5,1,5,5
106182,39.0,3,1,de_nuke,1,276,219,296,421,2050,4500,2,5,1,3,5
106183,19.0,3,1,de_nuke,1,276,119,296,321,2350,3750,2,4,1,3,4
106184,174.95,3,2,de_nuke,0,500,500,178,237,12700,22300,1,3,1,5,5
106185,114.95,3,2,de_nuke,0,500,500,478,437,1900,13150,2,5,1,5,5
106186,94.95,3,2,de_nuke,0,273,68,282,100,1600,0,1,1,0,3,1
106187,174.95,4,2,de_nuke,0,500,500,277,0,18950,23200,1,0,1,5,5
106188,114.95,4,2,de_nuke,0,500,500,482,500,5050,1300,5,4,4,5,5
106189,94.95,4,2,de_nuke,0,500,489,482,495,5050,1300,5,4,4,5,5
106190,74.95,4,2,de_nuke,0,500,489,482,495,5050,1300,5,4,4,5,5
106191,54.95,4,2,de_nuke,0,500,489,482,495,5050,1300,5,4,4,5,5
106193,14.95,4,2,de_nuke,0,472,338,482,377,5350,1250,5,3,4,5,4
106194,26.01,4,2,de_nuke,1,273,240,278,279,3800,2150,3,2,3,3,3
106195,6.01,4,2,de_nuke,1,60,100,80,100,900,1050,1,0,1,1,1
106196,174.94,4,3,de_nuke,0,500,500,0,85,13050,19350,0,0,0,5,5
106197,114.95,4,3,de_nuke,0,500,500,300,400,3900,5550,2,4,0,5,5
106198,94.95,4,3,de_nuke,0,500,500,400,500,450,1700,2,4,0,5,5
106199,74.95,4,3,de_nuke,0,445,400,378,400,1050,1700,2,3,0,5,4
106200,54.95,4,3,de_nuke,0,386,100,294,100,1850,0,2,1,0,4,1
106201,34.95,4,3,de_nuke,0,386,100,294,100,1850,0,2,1,0,4,1
106202,174.95,5,3,de_nuke,0,500,500,200,0,19400,9300,1,0,0,5,5
106203,114.96,5,3,de_nuke,0,500,500,500,500,6900,300,5,1,3,5,5
106204,94.96,5,3,de_nuke,0,400,274,399,289,4550,500,4,0,3,4,3
106205,174.95,6,3,de_nuke,0,500,500,274,0,24950,10400,3,0,2,5,5
106206,114.96,6,3,de_nuke,0,500,500,474,0,9850,10100,5,0,5,5,5
106207,94.96,6,3,de_nuke,0,500,500,474,0,9850,10100,5,0,5,5,5
106208,174.95,7,3,de_nuke,0,500,500,466,0,28200,22100,5,0,5,5,5
106209,114.95,7,3,de_nuke,0,500,500,466,500,25200,450,5,5,5,5,5
106211,74.95,7,3,de_nuke,0,473,240,461,277,25500,400,5,3,5,5,3
106212,174.95,8,3,de_nuke,0,500,500,369,0,42650,15250,4,0,4,5,5
106213,114.95,8,3,de_nuke,0,500,500,469,300,31600,8850,5,1,5,5,5
106214,94.95,8,3,de_nuke,0,500,500,469,400,31600,8200,5,1,5,5,5
106215,74.95,8,3,de_nuke,0,400,500,369,400,24900,8500,4,1,4,4,5
106216,54.95,8,3,de_nuke,0,277,100,296,100,16500,1700,3,0,3,3,1
106217,174.92,9,3,de_nuke,0,500,500,296,0,49350,25800,3,0,3,5,5
106218,114.93,9,3,de_nuke,0,500,500,496,500,33950,850,5,4,5,5,5
106219,94.93,9,3,de_nuke,0,500,500,496,500,33950,850,5,4,5,5,5
106220,74.93,9,3,de_nuke,0,500,500,496,499,33950,850,5,4,5,5,5
106221,54.93,9,3,de_nuke,0,300,366,296,489,18650,1450,3,4,3,3,5
106222,34.93,9,3,de_nuke,0,246,300,288,299,19250,200,3,2,3,3,3
106223,38.98,9,3,de_nuke,1,100,300,100,299,9350,900,1,2,1,1,3
106224,18.98,9,3,de_nuke,1,100,300,100,299,9350,900,1,2,1,1,3
106225,174.92,9,4,de_nuke,0,500,500,0,0,42450,19650,0,0,0,5,5
106226,114.92,9,4,de_nuke,0,500,500,500,500,9600,500,4,5,4,5,5
106227,94.92,9,4,de_nuke,0,500,440,500,490,9600,500,4,5,4,5,5
106228,74.92,9,4,de_nuke,0,500,396,500,397,9700,450,4,4,4,5,4
106229,54.92,9,4,de_nuke,0,474,196,496,198,9900,350,4,2,4,5,2
106230,174.92,10,4,de_nuke,0,500,500,291,0,26750,16200,2,0,3,5,5
106231,114.92,10,4,de_nuke,0,500,500,496,500,10950,550,5,5,3,5,5
106232,94.92,10,4,de_nuke,0,275,140,354,300,10750,800,4,3,3,4,3
106233,33.82,10,4,de_nuke,1,79,132,100,296,2650,1800,1,3,1,1,3
106234,175.0,5,10,de_nuke,0,500,500,0,0,4000,4000,0,0,0,5,5
106235,175.0,5,10,de_nuke,0,500,500,0,100,4000,3350,0,0,0,5,5
106236,175.0,5,10,de_nuke,0,500,500,200,300,2000,2050,0,0,1,5,5
106237,175.0,5,10,de_nuke,0,500,500,300,400,1350,1400,0,0,1,5,5
106238,175.0,5,10,de_nuke,0,500,500,300,500,1350,750,0,0,1,5,5
106239,175.0,5,10,de_nuke,0,500,500,400,500,700,750,0,0,1,5,5
106240,175.0,5,10,de_nuke,0,500,500,400,500,700,750,0,0,1,5,5
106241,175.0,5,10,de_nuke,0,500,500,400,500,700,750,0,0,1,5,5
106242,175.0,5,10,de_nuke,0,500,500,400,500,700,750,0,0,1,5,5
106243,175.0,5,10,de_nuke,0,500,500,400,500,700,750,0,0,1,5,5
106244,157.91,5,10,de_nuke,0,500,500,400,500,700,750,0,0,1,5,5
106245,97.91,5,10,de_nuke,0,500,500,400,500,700,750,0,0,1,5,5
106246,77.91,5,10,de_nuke,0,500,500,400,500,700,750,0,0,1,5,5
106247,57.91,5,10,de_nuke,0,400,452,400,473,600,1050,0,0,0,4,5
106248,32.1,5,10,de_nuke,1,300,309,300,403,450,1650,0,0,0,3,5
106250,114.95,5,11,de_nuke,0,500,500,400,500,200,700,4,5,0,5,5
106251,94.95,5,11,de_nuke,0,499,440,400,478,200,700,4,5,0,5,5
106252,74.95,5,11,de_nuke,0,399,340,300,378,150,950,3,4,0,4,4
106254,174.95,6,11,de_nuke,0,500,500,300,0,17550,8000,3,0,0,5,5
106255,114.95,6,11,de_nuke,0,500,500,500,400,5600,250,5,1,2,5,5
106256,94.95,6,11,de_nuke,0,466,500,498,400,5400,250,5,1,2,5,5
106257,74.95,6,11,de_nuke,0,366,465,398,386,3700,550,4,1,1,4,5
106258,54.95,6,11,de_nuke,0,366,292,398,296,4300,500,4,1,1,4,3
106259,34.95,6,11,de_nuke,0,266,104,298,198,2650,400,3,1,0,3,2
106260,174.94,7,11,de_nuke,0,500,500,298,0,23150,10350,3,0,0,5,5
106261,114.95,7,11,de_nuke,0,500,500,398,100,11200,8650,4,1,1,5,5
106262,94.95,7,11,de_nuke,0,500,500,398,100,9700,8650,4,1,1,5,5
106263,74.95,7,11,de_nuke,0,328,100,270,100,5450,550,3,1,1,4,1
106264,54.95,7,11,de_nuke,0,186,49,172,80,2900,850,2,1,0,3,1
106266,114.95,8,11,de_nuke,0,500,500,500,500,6800,400,4,5,3,5,5
106267,94.95,8,11,de_nuke,0,500,500,500,500,6800,400,4,5,3,5,5
106268,74.95,8,11,de_nuke,0,500,500,500,500,6800,400,4,5,3,5,5
106269,54.95,8,11,de_nuke,0,400,411,400,482,6750,700,3,5,2,4,5
106270,34.95,8,11,de_nuke,0,300,319,300,382,4150,900,2,4,1,3,4
106272,174.95,9,11,de_nuke,0,500,500,100,0,24150,16100,1,0,0,5,5
106273,114.95,9,11,de_nuke,0,500,500,500,400,3000,7350,5,3,2,5,5
106274,94.95,9,11,de_nuke,0,460,377,500,294,3300,5450,5,3,2,5,4
106275,74.95,9,11,de_nuke,0,460,376,500,293,3300,5450,5,3,2,5,4
106276,54.95,9,11,de_nuke,0,436,276,500,193,3400,4050,5,2,2,5,3
106277,174.95,10,11,de_nuke,0,500,500,498,0,20850,24050,5,0,2,5,5
106278,114.95,10,11,de_nuke,0,500,500,498,500,14850,1500,5,5,3,5,5
106279,94.95,10,11,de_nuke,0,500,500,498,500,14850,1500,5,5,3,5,5
106281,33.27,10,11,de_nuke,1,100,198,100,197,3300,2400,1,2,0,1,2
106282,13.27,10,11,de_nuke,1,100,198,100,197,3300,2400,1,2,0,1,2
106283,174.95,10,12,de_nuke,0,500,500,100,195,23150,20500,1,2,0,5,5
106284,114.95,10,12,de_nuke,0,500,500,500,495,2350,5600,3,5,2,5,5
106285,94.95,10,12,de_nuke,0,300,500,300,494,1350,6200,2,5,1,3,5
106286,74.95,10,12,de_nuke,0,12,200,100,194,650,1500,0,2,0,1,2
106287,174.95,10,13,de_nuke,0,500,500,0,192,12750,23950,0,2,0,5,5
106288,114.95,10,13,de_nuke,0,500,500,0,492,12250,7850,0,5,0,5,5
106289,94.95,10,13,de_nuke,0,500,500,0,492,11750,7850,0,5,0,5,5
